token_id,permalink,last_sale_usd,last_sale_eth,top_bid,num_sales
1024,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1024,0,0,0,0
1025,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1025,3823.699999999999818000,1.000000000000000,0,1
1026,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1026,0,0,0,0
1027,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1027,3823.699999999999818000,1.000000000000000,0,1
1028,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1028,3823.699999999999818000,1.000000000000000,0,3
1029,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1029,3823.699999999999818000,1.000000000000000,0,1
103,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/103,3823.699999999999818000,1.000000000000000,0,1
1030,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1030,3826.460000000000036000,1.000000000000000,0,1
1031,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1031,3823.699999999999818000,1.000000000000000,0,1
1032,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1032,3823.699999999999818000,1.000000000000000,0,1
1033,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1033,0,0,0,0
1034,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1034,3823.699999999999818000,1.000000000000000,0,2
1035,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1035,3823.699999999999818000,1.000000000000000,0,1
1036,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1036,3823.699999999999818000,1.000000000000000,0,1
1037,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1037,3823.699999999999818000,1.000000000000000,0,1
1038,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1038,3823.699999999999818000,1.000000000000000,0,1
1039,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1039,0,0,0,0
104,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/104,3826.460000000000036000,1.000000000000000,0,1
1040,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1040,0,0,0,0
1041,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1041,3823.699999999999818000,1.000000000000000,0,2
1042,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1042,3823.699999999999818000,1.000000000000000,0,2
1043,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1043,3823.699999999999818000,1.000000000000000,0,1
1044,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1044,0,0,0,0
1045,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1045,3823.699999999999818000,1.000000000000000,0,1
1046,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1046,3823.699999999999818000,1.000000000000000,0,1
1047,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1047,3826.460000000000036000,1.000000000000000,0,2
1048,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1048,0,0,0,0
1049,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1049,3823.699999999999818000,1.000000000000000,0,1
105,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/105,3823.699999999999818000,1.000000000000000,0,1
1050,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1050,0,0,0,0
1051,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1051,3823.699999999999818000,1.000000000000000,0,1
1052,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1052,3823.699999999999818000,1.000000000000000,0,4
1053,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1053,0,0,0,0
1054,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1054,0,0,0,0
1055,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1055,3823.699999999999818000,1.000000000000000,0,3
1056,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1056,3823.699999999999818000,1.000000000000000,0,1
1057,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1057,3823.699999999999818000,1.000000000000000,0,1
1058,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1058,3823.699999999999818000,1.000000000000000,0,1
1059,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1059,0,0,0,0
106,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/106,3823.699999999999818000,1.000000000000000,0,1
1060,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1060,3823.699999999999818000,1.000000000000000,0,1
1061,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1061,0,0,0,0
1062,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1062,3823.699999999999818000,1.000000000000000,0,2
1063,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1063,3823.699999999999818000,1.000000000000000,0,3
1064,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1064,3823.699999999999818000,1.000000000000000,0,1
1065,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1065,3823.699999999999818000,1.000000000000000,0,2
1066,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1066,3823.699999999999818000,1.000000000000000,0,1
1067,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1067,3823.699999999999818000,1.000000000000000,0,1
1068,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1068,3823.699999999999818000,1.000000000000000,0,1
1069,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1069,0,0,0,0
107,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/107,0,0,0,0
1070,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1070,3823.699999999999818000,1.000000000000000,0,1
1071,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1071,0,0,0,0
1072,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1072,0,0,0,0
1073,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1073,0,0,0,0
1074,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1074,3823.699999999999818000,1.000000000000000,0,1
1075,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1075,0,0,0,0
1076,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1076,3823.699999999999818000,1.000000000000000,0,1
1077,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1077,3823.699999999999818000,1.000000000000000,0,1
1078,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1078,3823.699999999999818000,1.000000000000000,0,2
1079,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1079,3823.699999999999818000,1.000000000000000,0,1
108,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/108,0,0,0,0
1080,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1080,0,0,0,0
1081,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1081,3823.699999999999818000,1.000000000000000,0,1
1082,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1082,3823.699999999999818000,1.000000000000000,0,1
1083,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1083,3823.699999999999818000,1.000000000000000,0,1
1084,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1084,3823.699999999999818000,1.000000000000000,0,1
1085,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1085,0,0,0,0
1086,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1086,0,0,0,0
1087,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1087,3823.699999999999818000,1.000000000000000,0,1
1088,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1088,3826.460000000000036000,1.000000000000000,0,2
1089,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1089,3823.699999999999818000,1.000000000000000,0,1
109,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/109,3823.699999999999818000,1.000000000000000,0,1
1090,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1090,0,0,0,0
1091,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1091,3823.699999999999818000,1.000000000000000,0,1
1092,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1092,0,0,0,0
1093,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1093,0,0,0,0
1094,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1094,0,0,0,0
1095,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1095,3823.699999999999818000,1.000000000000000,0,2
1096,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1096,3826.460000000000036000,1.000000000000000,0,1
1097,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1097,3823.699999999999818000,1.000000000000000,0,2
1098,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1098,3823.699999999999818000,1.000000000000000,0,1
1099,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1099,3823.699999999999818000,1.000000000000000,0,1
110,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/110,0,0,0,0
1100,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1100,3823.699999999999818000,1.000000000000000,0,1
1101,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1101,0,0,0,0
1102,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1102,3823.699999999999818000,1.000000000000000,0,1
1103,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1103,3823.699999999999818000,1.000000000000000,0,1
1104,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1104,3823.699999999999818000,1.000000000000000,0,2
1105,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1105,0,0,0,0
1106,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1106,0,0,0,0
1107,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1107,3823.699999999999818000,1.000000000000000,0,1
1108,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1108,3823.699999999999818000,1.000000000000000,0,1
1109,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1109,0,0,0,0
111,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/111,3823.699999999999818000,1.000000000000000,0,2
1110,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1110,3823.699999999999818000,1.000000000000000,0,3
1111,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1111,3823.699999999999818000,1.000000000000000,0,1
1112,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1112,3826.460000000000036000,1.000000000000000,0,1
1113,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1113,0,0,0,0
1114,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1114,3823.699999999999818000,1.000000000000000,0,1
1115,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1115,0,0,0,0
1116,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1116,0,0,0,0
1117,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1117,3823.699999999999818000,1.000000000000000,0,1
1118,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1118,3823.699999999999818000,1.000000000000000,0,1
1119,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1119,3823.699999999999818000,1.000000000000000,0,1
112,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/112,3823.699999999999818000,1.000000000000000,0,2
1120,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1120,3823.699999999999818000,1.000000000000000,0,1
1121,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1121,3823.699999999999818000,1.000000000000000,0,1
1122,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1122,3823.699999999999818000,1.000000000000000,0,1
1123,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1123,3823.699999999999818000,1.000000000000000,0,2
1124,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1124,3823.699999999999818000,1.000000000000000,0,1
1125,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1125,3823.699999999999818000,1.000000000000000,0,1
1126,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1126,3823.699999999999818000,1.000000000000000,0,1
1127,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1127,0,0,0,0
1128,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1128,3823.699999999999818000,1.000000000000000,0,1
1129,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1129,3823.699999999999818000,1.000000000000000,0,1
113,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/113,3826.460000000000036000,1.000000000000000,0,1
1130,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1130,3823.699999999999818000,1.000000000000000,0,3
1131,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1131,0,0,0,0
1132,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1132,0,0,0,0
1133,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1133,0,0,0,0
1134,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1134,3823.699999999999818000,1.000000000000000,0,1
1135,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1135,0,0,0,0
1136,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1136,3823.699999999999818000,1.000000000000000,0,2
1137,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1137,0,0,0,0
1138,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1138,0,0,0,0
1139,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1139,3823.699999999999818000,1.000000000000000,0,2
114,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/114,0,0,0,0
1140,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1140,3823.699999999999818000,1.000000000000000,0,1
1141,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1141,3823.699999999999818000,1.000000000000000,0,1
1142,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1142,0,0,0,0
1143,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1143,3823.699999999999818000,1.000000000000000,0,1
1144,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1144,3823.699999999999818000,1.000000000000000,0,1
1145,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1145,0,0,0,0
1146,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1146,0,0,0,0
1147,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1147,3823.699999999999818000,1.000000000000000,0,1
1148,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1148,0,0,0,0
1149,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1149,3823.699999999999818000,1.000000000000000,0,2
115,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/115,0,0,0,0
1150,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1150,3823.699999999999818000,1.000000000000000,0,1
1151,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1151,3823.699999999999818000,1.000000000000000,0,1
1152,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1152,3823.699999999999818000,1.000000000000000,0,1
1153,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1153,3823.699999999999818000,1.000000000000000,0,1
1154,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1154,0,0,0,0
1155,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1155,3823.699999999999818000,1.000000000000000,0,1
1156,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1156,3823.699999999999818000,1.000000000000000,0,2
1157,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1157,3823.699999999999818000,1.000000000000000,0,1
1158,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1158,3826.460000000000036000,1.000000000000000,0,1
1159,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1159,0,0,0,0
116,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/116,3826.460000000000036000,1.000000000000000,0,3
1160,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1160,3823.699999999999818000,1.000000000000000,0,1
1161,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1161,3823.699999999999818000,1.000000000000000,0,1
1162,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1162,3823.699999999999818000,1.000000000000000,0,2
1163,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1163,0,0,0,0
1164,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1164,3823.699999999999818000,1.000000000000000,0,1
1165,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1165,0,0,0,0
1166,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1166,0,0,0,0
1167,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1167,0,0,0,0
1168,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1168,3823.699999999999818000,1.000000000000000,0,1
1169,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1169,0,0,0,0
117,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/117,3823.699999999999818000,1.000000000000000,0,2
1170,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1170,0,0,0,0
1171,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1171,3823.699999999999818000,1.000000000000000,0,1
1172,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1172,3823.699999999999818000,1.000000000000000,0,2
1173,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1173,3823.699999999999818000,1.000000000000000,0,1
1174,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1174,0,0,0,0
1175,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1175,3823.699999999999818000,1.000000000000000,0,1
1176,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1176,3823.699999999999818000,1.000000000000000,0,1
1177,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1177,3823.699999999999818000,1.000000000000000,0,2
1178,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1178,0,0,0,0
1179,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1179,0,0,0,0
118,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/118,3823.699999999999818000,1.000000000000000,0,1
1180,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1180,3823.699999999999818000,1.000000000000000,0,1
1181,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1181,0,0,0,0
1182,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1182,0,0,0,0
1183,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1183,3826.460000000000036000,1.000000000000000,0,1
1184,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1184,0,0,0,0
1185,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1185,0,0,0,0
1186,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1186,0,0,0,0
1187,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1187,3823.699999999999818000,1.000000000000000,0,1
1188,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1188,3826.460000000000036000,1.000000000000000,0,1
1189,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1189,3823.699999999999818000,1.000000000000000,0,3
119,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/119,0,0,0,0
1190,https://opensea.io/assets/0xa67d63e68715dcf9b65e45e5118b5fcd1e554b5f/1190,0,0,0,0
